,nofinesset,rs,coordx,coordy
37249,290011618,PHARMACIE LAUNAY,"211,262.7","6,864,173"
37250,290012673,PHARMACIE DES JACOBINS,"197,145.2","6,852,440.4"
37251,290012582,SELARL PHARMACIE DU BOIS D'AMOUR,"195,999.6","6,772,217.2"
37252,290012525,SELURL PHARMACIE DU CENTRE,"204,475","6,766,758.5"
37253,290012897,PHARMACIE LE STRAT,"125,094.5","6,834,899.6"
37254,290013291,PHARMACIE DE COUTURES  - DIEBOLD,"138,892.2","6,834,601.2"
37255,290013226,PHARMACIE FRESNEAU,"146,554.1","6,837,758.5"
37256,290013390,PHARMACIE DALLA CORTE-SOLARCZYK,"161,265.4","6,865,479"
37257,290013119,SELARL PHARMACIE MONGUILLON MIRALLIE,"146,312.2","6,836,044.5"
37258,290013481,PHARMACIE LE BER,"178,370.3","6,846,640.4"
37259,290013416,PHARMACIE DE L'ELORN,"159,458.4","6,838,816.5"
37260,290014109,PHARMACIE DES DEUX BAIES,"191,503.8","6,863,130.3"
37261,290013382,PHARMACIE PENVEN,"174,459","6,818,672.2"
37262,290013473,PHARMACIE POTIN,"153,669.6","6,837,405.3"
37263,290013804,SELEURL PHARMACIE DE LA TORCHE,"156,211.4","6,774,294"
37264,290013762,PHARMACIE LE MOINE,"158,201.3","6,789,969"
37265,290013895,PHARMACIE JOURNOUD-BIESSE,"147,537.5","6,836,347.5"
37266,290014711,FOYER PEN-AR-PRAT,"160,001.1","6,776,705.7"
37267,290015189,SERVICE ACCUEIL ACCOMPAGNEMT FAMILIAL,"148,921.6","6,836,828.6"
37268,290016542,CENTRE MEDICO-SOCIAL,"160,898.6","6,855,623.2"
37269,290016880,HOPITAL DE JOUR DE DOUARNENEZ,"154,422.7","6,802,203.5"
37270,290016898,CTRE DE CONSULTATION INFANTO-JUVENILE,"155,286.7","6,801,859"
37271,290017656,BANNALEC AMBULANCE,"200,455.9","6,780,327.8"
37272,290017599,CTRE LONG SEJOUR CONCARNEAU - CHIC,"184,621.8","6,774,201.8"
37273,290018357,CMP CATTP VALY NEVEZ LESNEVEN,"160,921.3","6,855,568.1"
37274,290018936,AMBULANCE ATLANTIC TH. BASTARD,"174,608.6","6,818,764.5"
37275,290018928,""" AMBULANCES DES 2 BAIES ""","142,367.8","6,797,766.7"
37276,290019231,SSIAD DE PLOUGONVEN,"203,495.4","6,845,641.1"
37277,290019322,EHPAD KER BLEUNIOU,"148,948","6,842,867.2"
37278,290019942,EHPAD BRANDA,"147,071.2","6,836,524.9"
37279,290019876,EHPAD LES FONTAINES,"186,737.1","6,788,832.2"
37280,290020155,CDS POINT H,"146,841.6","6,837,058.6"
37281,290020536,EHPAD LE STREAT HIR,"125,315.8","6,834,918.1"
37282,290020874,CDS DENTAIRE MUTUALISTE BREST,"147,944.8","6,837,315.5"
37283,290021237,EHPAD COAT KERHUEL,"177,403.1","6,792,082.2"
37284,290021807,SERVICE AIDE MENAGERE,"160,730.6","6,776,469.1"
37285,290023456,EHPAD LES QUATRE MOULINS,"144,277","6,835,792.1"
37286,290023753,EHPAD FLORA TRISTAN,"179,526.9","6,800,698.9"
37287,290021625,SERVICE AIDE MENAGERE,"146,838.2","6,836,284.6"
37288,290023795,UNITE AUTODIALYSE LE FOLGOET - AUB,"159,311.3","6,854,265.4"
37289,290021799,SERVICE AIDE MENAGERE,"138,105","6,836,167.4"
37290,290025071,AMBULANCE SUD BRETAGNE,"200,985.2","6,790,847.1"
37291,290023845,FAM KAN AR MOR KERNEVEL,"194,454.6","6,784,129.7"
37292,290024090,HOP JOUR CMP CATTP HENT TREUZ MORLAIX,"196,933.3","6,852,351.6"
37293,290021757,SERVICE AIDE MENAGERE,"155,027.9","6,833,584"
37294,290024702,AMBULANCES  KERMARREC FR,"144,916.2","6,820,317"
37295,290024314,APPARTEMENT THERAPEUTIQUE LES VERDIERS,"169,901.5","6,791,684.9"
37296,290025386,RESIDENCE TY CREAC'H,"168,831","6,788,029.2"
37297,290029370,SERVICE D'AIDE MENAGERE A DOMICILE,"201,513.8","6,809,231.9"
37298,290026707,SERVICE D'AIDE MENAGERE A DOMICILE,"144,862.1","6,820,346.9"
37299,290026301,SERVICE D'AIDE MENAGERE A DOMICILE,"141,409.8","6,801,563.8"
37300,290028323,SERVICE D'AIDE MENAGERE A DOMICILE,"129,071","6,842,824.1"
37301,290029107,SERVICE D'AIDE MENAGERE A DOMICILE,"133,603.1","6,796,736.2"
37302,290975085,AMBULANCE DU FRUGY,"170,825.1","6,789,473.8"
37303,290028406,SERVICE D'AIDE MENAGERE A DOMICILE,"160,994.8","6,851,248.6"
37304,290028786,SERVICE D'AIDE MENAGERE A DOMICILE,"161,691.2","6,863,859"
37305,290030055,CDS INFIRMIER DE LAMBEZELLEC,"146,459.9","6,838,964.3"
37306,290983014,AMBULANCES DE CORNOUAILLE,"171,597","6,791,504.4"
37307,290028703,SERVICE D'AIDE MENAGERE A DOMICILE,"142,556.4","6,794,678.7"
37308,290029073,SERVICE D'AIDE MENAGERE A DOMICILE,"208,345.2","6,825,110.7"
37309,290029925,MAS LE VILLAGE DE PERSIVIEN,"214,503.3","6,817,371.8"
37310,2B0002729,SERVICE COMMUNAL D'HYGIENE ET DE SANTE,"1,228,697.4","6,199,657"
37311,300012879,SAMSAH DHUODA,"811,493.8","6,304,963.9"
37312,290982073,AMBULANCES DU CAP,"139,045.7","6,796,632.5"
37313,290023498,CENTRE DE RADIOTHERAPIE CALIBREST,"146,523.4","6,837,424.9"
37314,2A0002408,SAMSAH,"1,176,521.7","6,109,778.7"
37315,290032622,RESIDENCE ALWENA - BREST,"144,780.5","6,835,601.8"
37316,290031392,FAM TI ROZ AVEL,"141,384","6,847,660.9"
37317,300012002,SERV. D'AIDE ET D'ACCOMPAGNEMENT,"768,556.6","6,318,869.3"
37318,290030923,FAM HENRI LABORIT,"159,645.3","6,834,019.6"
37319,280500885,MAISON FAMILIALE FONDATION BORDAS,"573,504.8","6,778,714.3"
37320,280500786,COATEL-CHRS,"585,223.9","6,816,008.6"
37321,280502865,CENTRE ATHENA,"587,606.3","6,816,950.4"
37322,280503012,"FOYER DE VIE ""GERARD VIVIEN""","571,167.4","6,817,957.1"
37323,280503475,SERVICE PORTAGE REPAS DOMICILE,"580,771","6,850,129.8"
37324,280503467,SERVICE DE PREVENTION SPECIALISEE,"587,633.9","6,819,691.7"
37325,280503657,CONSULT.PROTECTION INFANTILE,"608,539.1","6,818,871.6"
37326,280503756,CONSULT.PROTECTION INFANTILE,"621,009.1","6,788,950.4"
37327,280504275,RESIDENCE AUTONOMIE CHARLES PEGUY,"587,213.7","6,815,386.1"
37328,280503830,CONSULT.PROTECTION INFANTILE,"570,549.9","6,852,820.9"
37329,280505421,FOYER OCCUPA (ANNEXE CAT ANAIS),"579,545.5","6,848,092"
37330,280505173,FOYER DE VIE POUR ADULTES HANDICAPES,"587,994.9","6,819,920.4"
37331,280505611,INSTITUT ANDRE BEULE,"538,274.2","6,804,050"
37332,280505793,SSIAD DU CH LA LOUPE,"553,024.1","6,820,301.3"
37333,280505843,FAM DE LEVES,"587,994.9","6,819,920.4"
37334,290032234,SAVS LSF 29,"146,487.5","6,838,571.3"
37335,300007408,CDS DENTAIRE HSSSE LA GRAND COMBE,"782,379.5","6,346,632.9"
37336,290030600,DISPOSITIF D'ACCUEIL DIVERSIFIÉ,"172,680.3","6,790,066.7"
37337,300012515,SASEA LES VIOLETTES,"828,324.8","6,339,511.7"
37338,300013349,FOYER OCCUPATIONNEL MARIE DURAND,"832,681.9","6,335,424.7"
37339,290032630,RESIDENCE SOCIALE PORT DE COMMERCE,"147,073.8","6,835,736.3"
37340,290030485,RESIDENCE KELOU MAD,"146,636.2","6,836,265.1"
37341,300011319,SERV.PRESTATAIRE D'AIDE ET D'ACCOMP.,"809,392.3","6,305,129.3"
37342,290032010,SAVS APF 29,"148,803.5","6,839,056.6"
37343,300008729,SAMS ARTES,"786,948.5","6,336,038.2"
37344,290028539,UNITE AUTODIALYSE LANDERNEAU - AUB,"164,997.3","6,841,243.6"
37345,290025279,SELAS DIAMORPHOS - SITE KERAUDREN,"147,698.3","6,840,624.4"
37346,300002508,CCA DES HAUTS D'AVIGNON,"840,590.3","6,319,803.6"
37347,2B0001028,SELARL PHARMACIE BROCHE ET ROSELLINI,"1,186,200.7","6,188,089.4"
37348,290025048,FAM RESIDENCE LE PENTY,"146,194.2","6,856,707.7"
37349,290025329,FAM  COMENIUS,"177,465.8","6,847,032.1"
37350,2B0001309,SAVS,"1,227,933.4","6,195,496.5"
37351,290030204,SERVICE D'AIDE A DOMICILE,"212,249","6,771,685.3"
37352,290030345,LA CANOPEE,"172,635.6","6,790,319.8"
37353,2A0001889,FOYER EDUCATIF,"1,177,808.2","6,110,460.4"
37354,290030584,MUTUALITE SOINS & SERVICES CDS QUIMPER,"168,820.9","6,788,513.8"
37355,300008968,CAARUD APSA 30 NIMES (BLANNAVES LOGOS),"809,097.9","6,305,003.9"
37356,290030618,CDS INFIRMIER IROISE,"142,983.2","6,835,445.7"
37357,290030709,AMBULANCES GARREC,"178,321.2","6,779,183.1"
37358,2A0002259,FAM PETRA DI MARE AJACCIO,"1,177,263.2","6,110,243"
37359,290031061,SAVS DE L'IPIDV,"152,597.4","6,836,981.6"
37360,290031186,APPARTEMENT THERAPEUTIQUE CAP VERT,"168,561.9","6,790,273"
37361,300012630,CAJ LA ROSE DES VENTS,"788,964.4","6,337,230.9"
37362,300012648,EHPAD LES 4 SAISONS,"784,457.9","6,330,763.7"
37363,290032465,SARL QUIMPER ASSISTANCE,"169,699.6","6,788,851.3"
37364,290032689,EHPAD STV DE L'HOTEL DIEU,"160,654.6","6,776,031.3"
37365,290033075,LBM EUROFINS LABAZUR BRETAGNE CONCARNE,"183,505.6","6,775,335.5"
37366,290033117,LBM BIO 29 SITE ROUSSE BREST,"143,493.1","6,836,045.9"
37367,2A0003430,UDAF 2A - AIDE GESTION BUDGET FAMILIAL,"1,177,027.1","6,110,348"
37368,290033505,LBM EUROFINS LABAZUR BRETAGNE CARHAIX,"213,279.9","6,817,770.2"
37369,2A0003471,ACCUEIL DE JOUR - A SERENITA,"1,176,686.5","6,108,245.2"
37370,2B0005151,LBM VIALLE - SITE TOGA,"1,228,573.8","6,200,818.9"
37371,300013901,LBM BIOAXIOME NIMES BIR HAKEIM,"811,448.6","6,305,776.9"
37372,2B0005243,CENTRE DE PLANIFICATION FAMILIALE,"1,207,375.7","6,154,237"
37373,300014073,SESSAD DE L'IME LA BARANDONNE,"831,278.4","6,353,512.6"
37374,2B0005383,LBM VIALLE -  SITE DU BASTIO II,"1,227,731","6,194,563"
37375,290033828,MAISON DE SANTE DE L'AULNE MARITIME,"168,289","6,823,269.7"
37376,300014313,RES AUTONOMIE LES JARDINS,"815,540.5","6,328,197.7"
37377,290033927,CLIC DE BREST,"147,366.7","6,837,274.4"
37378,290033950,SERVICE D'AEMO,"171,180.8","6,787,884"
37379,2B0005466,SIRS-CO SIEGE / CH BASTIA,"1,228,642.2","6,199,127.3"
37380,2B0005490,MAISON RELAIS - FOYER DE FURIANI,"1,228,017.3","6,194,712.5"
37381,290034016,RESIDENCE ACCUEIL MADEN,"143,450.3","6,835,743.6"
37382,300014800,AMBULANCES BERNARD,"768,675.5","6,318,797.1"
37383,300015088,AMBULANCES DU VIEUX PONT,"831,468.1","6,352,213.5"
37384,300015443,AMBULANCES RENEVIER,"808,551.5","6,305,084.9"
37385,300016219,ATELIERS EDUCATIFS ET SOLIDARITE,"740,188.4","6,321,449.8"
37386,290034081,GCS MTL SUD FINISTERE SITE GOURMELEN,"171,540.5","6,790,088.1"
37387,290034107,GCS MTL SUD FINISTERE SITE J TANGUY,"181,245.8","6,784,677.8"
37388,290034115,GCS MED UR. SUD FINISTERE SITE QUIMPER,"171,447.5","6,789,023.7"
37389,300016250,AMBULANCES MONDIAL AMBULANCES UCHAUD,"802,745.2","6,296,899.4"
37390,300016466,AMBULANCES CAMARGUE AMBULANCES,"798,210.5","6,294,606.9"
37391,300016573,AMBULANCES NP AMBULANCES,"815,593.8","6,308,376.5"
37392,290034255,"GCS ""ICBO"" ET SIEGE","146,530.3","6,836,531.7"
37393,300016623,LBM SELAS BIOTOP LES ANGLES,"840,612","6,319,752.2"
37394,300016698,HJ PSY INF JUV CMPEA VAUVERT,"803,328.3","6,289,645"
37395,290034388,ASKORIA MORLAIX,"198,016","6,851,769"
37396,290034479,GCS IRM PAYS DE MORLAIX,"196,683.1","6,851,745.7"
37397,290034545,INITIATIVES FORMATION SITE DE BREST,"148,809.7","6,839,094.7"
37398,2B0005680,CC DI E CINQUE PIEVE DI BALAGNA,"1,194,179.8","6,183,966.2"
37399,290034644,SUMPPS DE QUIMPER,"171,458.6","6,787,232.5"
37400,290034669,MSP DE PONT DE BUIS LES QUIMERCH,"174,207.2","6,818,962.7"
37401,290034735,CLIC CONCARNEAU CORNOUAILLE,"183,230.1","6,775,264.6"
37402,290034859,GCS ELLE LAITA ET SIEGE,"210,292.7","6,772,388.4"
37403,290034891,FOYER DE VIE DE KERLIVET,"148,003.7","6,838,290.6"
37404,290034917,APPARTEMENT THERAPEUTIQUE BREST,"146,347.1","6,837,652.7"
37405,290035039,MAISON DES ADOLESCENTS EPSM GOURMELEN,"171,473.2","6,789,653.9"
37406,290035047,MAISON DE L'AIDANT,"178,655.8","6,845,947.5"
37407,2A0003778,IMAGERIE MEDICALE DE CORSE DU SUD,"1,176,350.1","6,108,673.5"
37408,290035229,GCS VILLE HOPITAL ET SIEGE,"146,528.5","6,836,684"
37409,290035302,FOYER DE VIE VAL ELORN,"177,160.6","6,835,115.7"
37410,290035310,SAVS DE KERNEVEN,"166,621.3","6,783,591.2"
37411,290035351,PENSION DE FAMILLE COUBERTIN,"169,719","6,789,278"
37412,2B0005813,LBM CCF - SITE DE PONTE-LECCIA,"1,210,539.9","6,171,662.9"
37413,290035575,ODYSSÉE,"171,772.7","6,789,073.4"
37414,290036094,GCS SSR PORZOU CORNOUAILLE ET SIEGE,"184,621.8","6,774,201.8"
37415,290036151,PHARMADOM ORKYN,"179,643.2","6,801,085.2"
37416,290036193,MAD OUEST,"147,698.3","6,840,624.4"
37417,290036268,APSL DE HANVEC,"169,989","6,827,115.2"
37418,290036342,ETAB. PLACEMENT EDUCATIF DU FINISTÈRE,"171,736.7","6,784,015.2"
37419,290036425,LES ÉCURIES DE KERGOUNEZOC,"133,187","6,850,816.1"
37420,2A0004073,FTM PROPRIANO LES LAURIERS,"1,192,431.8","6,082,188.6"
37421,290036524,FOYER DE VIE LE TREMPLIN,"146,489.6","6,837,822.3"
37422,2B0006019,SAMSAH TSA,"1,228,161","6,191,632"
37423,290036755,UNITED'INVESTIGATION CLINIQUE DU CIR,"143,150.4","6,837,253.7"
37424,310023007,CL LA RECOUVRANCE,"570,600.9","6,306,034.1"
37425,330008848,CENTRE DE SANTE DENTAIRE MUTUALISTE,"416,200.5","6,420,350.2"
37426,310023684,UN CHEZ SOI D'ABORD TOULOUSE,"572,655.9","6,274,667.1"
37427,310023148,LBM CBM MURET PLATEAUT,"564,742.4","6,264,238.2"
37428,310010368,FAM LES HAUTS DE LAUREDE,"580,812.3","6,247,198.7"
37429,310020904,IFREARES,"577,647.3","6,276,567.3"
37430,310011648,INSTITUT FORMATION CH SAINT GAUDENS,"513,555.6","6,226,547.2"
37431,310004403,EFS OCCITANIE TLSE PURPAN,"571,403.7","6,279,547"
37432,310008677,PHARMACIE  SCLAFER,"556,667.7","6,271,990.8"
37433,310007711,SELARL PHARMACIE DE LA RABAUDIERE,"579,191.5","6,270,097.6"
37434,310010061,PHARMACIE BESOMBES,"559,911.9","6,251,873"
37435,310014774,PHARMACIE DUPUY - LARRIEU-MANAN,"576,014.9","6,283,001.7"
37436,310006796,PHARMACIE HEMAIN,"575,986.6","6,251,278.5"
37437,310008396,PHARMACIE MENINGAUD,"566,190.2","6,272,297.1"
37438,310011960,L.A. PHARMACIE DE L'ORMEAU,"577,095.3","6,276,908.4"
37439,310010046,PHARMACIE DHERS BOYER EURL,"588,378.4","6,252,061.4"
37440,310014741,PHARMACIE WILSON,"574,583","6,279,608.5"
37441,310013990,PHARMACIE VINSON - ZENOUN,"575,733","6,280,600.5"
37442,310013727,PHARMACIE LOUIS PLANA,"576,849.3","6,280,748.1"
37443,310016175,PHARMACIE LAFAYETTE SAINT CAPRAIS,"577,698.6","6,285,411.3"
37444,310019021,SSIAD A L'OUSTAL,"566,908","6,255,045.7"
37445,310015011,PHARMACIE ESQUIROL,"574,293","6,279,150"
37446,310016621,APPART THERAPEU RIMONT CH MARCHANT,"571,006.6","6,274,865"
37447,310016662,MAS PIERRE HANZEL,"553,938.8","6,241,545.4"
37448,310018734,EHPAD L'ETOILE - HL REVEL,"619,285.3","6,262,470"
37449,310780408,MECS LE LYS,"503,309.7","6,189,436.9"
37450,310780556,ITEP CENTRE LE COMMINGES (POLE ADO),"520,756.2","6,215,282.4"
37451,310780143,CL DU CHATEAU DE SEYSSES,"563,336","6,268,072.4"
37452,310780226,CENTRE ANDRE BOUSQUAIROL,"565,994.8","6,270,406"
37453,310780259,CL PASTEUR,"572,159.1","6,278,635.3"
37454,310780895,HJ PSY INF JUV LES AUTANS ARSEAA,"581,681.9","6,271,802.2"
37455,310019823,POLE RIVES GAR. SESSAD ITEP/COLOMIERS,"563,481.8","6,280,860.5"
37456,310781620,CENTRE HENRI DINGUIRARD,"530,269.2","6,235,644.8"
37457,310781471,CMPP ANNEXE CAPITOUL - BORDEROUGE,"574,486.8","6,283,354.1"
37458,310781125,CL ST ROCH,"570,486.8","6,305,884.4"
37459,310781083,CENTRE PIERRE HANZEL,"553,934.5","6,241,523.8"
37460,310781695,POLYCL DE LA LEZE,"569,780.7","6,258,786.5"
37461,310782008,ITEP PORTES DE GARONNE,"556,174.3","6,235,858.8"
37462,310782289,IME CENTRE RAYMOND SOREL,"573,285","6,282,250.3"
37463,310782024,POL RIVE GAR ITEP ADO JEUN AD/OUSTALET,"567,580.3","6,274,208.3"
37464,310782347,INSTITUT CLAUDIUS REGAUD,"572,807.7","6,274,179.4"
37465,310782495,EHPAD L'HERMITAGE,"501,582.1","6,224,161.5"
37466,310782115,EHPAD CECILE BOUSQUET,"587,035.8","6,299,175.5"
37467,310784368,EHPAD LES JARDINS D'OLY,"577,698.9","6,270,627.6"
37468,310784301,EHPAD MARECHAL LECLERC,"553,117","6,269,579.2"
37469,310784483,EHPAD MA MAISON,"576,149.1","6,278,296.5"
37470,310784830,CRF LES GRANDS CEDRES,"564,938.6","6,284,773.5"
37471,310785308,EHPAD RESIDENCE EMERAUDE,"570,070.3","6,283,019.6"
37472,310784913,ESAT CATIC,"573,504","6,278,811.7"
37473,310785290,FOYER DE VIE LE FAURON,"551,219.9","6,250,805.7"
37474,310785027,CHRS CLAIRE MAISON,"573,021.9","6,278,768.1"
37475,310785019,CHRS FOYER DU MAY,"574,256.3","6,279,369.6"
37476,310785332,EHPAD ERA CASO,"503,705.3","6,190,977.2"
37477,310785381,CTRE DEPARTEMENTAL ENFANCE ET FAMILLE,"574,161.1","6,286,524.4"
37478,310786702,SSR DOMAINE DE LA CADENE,"572,918.8","6,285,502.1"
37479,310787247,SERVICE D'AIDE MENAGERE,"561,595.2","6,254,188.1"
37480,310787080,SAAD CCAS MONTREJEAU,"501,832.5","6,223,804"
37481,310786876,SSIAD VILLEMUR,"579,695.2","6,308,021.4"
37482,310786942,SAAD CCAS ST SULPICE SUR LEZE,"563,895.8","6,249,170.8"
37483,310786884,SAAD CCAS BAGNERES DE LUCHON,"502,819","6,190,715.4"
37484,310786975,SERVICE D'AIDE MENAGERE,"538,178.4","6,235,304.2"
37485,310788021,EHPAD GABRIEL ROUY,"503,128.6","6,191,544.2"
37486,310788559,CENTRE D'ACTION EDUCATIVE,"514,168.8","6,225,818.5"
37487,310788542,EPE LA CALE MERCADIER,"575,953.6","6,276,970.7"
37488,310788633,EHPAD TOUR TOTTIER,"573,803.6","6,289,541.7"
37489,310789011,LOGEMENT FOYER CLAIRES FONTAINES,"578,621.9","6,270,087.6"
37490,310792635,SSR LE MARQUISAT,"581,024.9","6,284,732.6"
37491,310792742,MAS ROSINE BET,"551,358.8","6,270,156.2"
37492,310793328,EHPAD RESIDENCE DU LAC,"583,825.7","6,278,375.1"
37493,310793815,CHRS  APIAF,"575,139.7","6,279,265.4"
37494,310793278,FOYER DE VIE ERNEST BOUE,"576,364.4","6,290,614.1"
37495,310793906,EHPAD KORIAN GRAND MAISON,"577,235.9","6,284,884.2"
37496,310794854,MAIS ACCUEIL RURAL PERS AGEES AURIGNAC,"527,782.5","6,237,659.7"
37497,310796248,SAAD ADMR RIEUMES,"547,428","6,258,806.2"
37498,310796313,SSIAD LE TOLOSAN,"578,515","6,269,840.3"
37499,310796800,SAVS LE COMTAL,"514,186.2","6,226,133.2"
37500,310797352,AFJT PUYMAURIN,"574,705.8","6,278,064.6"
37501,320003205,SERVICE D'AIDE MENAGERE,"472,948.7","6,259,830"
37502,320000144,CHI LOMBEZ SAMATAN,"531,082.6","6,266,512"
37503,320002983,PHARMACIE DE LA BAÏSE,"489,534.7","6,312,801"
37504,320780414,MAISON D'ENFANTS MOUSSARON,"489,141.1","6,321,198.1"
37505,320003130,SAAD ADPAM GERS,"505,417.8","6,286,098.2"
37506,320002736,PHARMACIE LAFARGUE,"451,019.5","6,289,142.1"
37507,320003254,EHPAD ALLIANCE,"537,135.2","6,293,874.7"
37508,320001092,USLD CH NOGARO,"455,814.8","6,300,070"
37509,320003072,PHARMACIE BIGNON-FABRE,"446,187.7","6,282,551.4"
37510,320780109,CL PSY D'EMBATS,"500,592.5","6,285,291"
37511,320782626,CONSULTATIONS PMI,"503,971.6","6,261,959.6"
37512,320782345,CONSULTATIONS PMI,"531,009.3","6,266,311.5"
37513,320780323,CENTRE PEDIATRIQUE ST JACQUES MPR,"513,841.4","6,284,470.2"
37514,320780505,"EHPAD ""LAVALLEE"" SAINT-CLAR","520,343.5","6,312,624.1"
37515,320782238,EHPAD RESIDENCE BEL ADOUR RISCLE,"450,850","6,288,560"
37516,320003676,SSIAD ADOM TRAIT D'UNION,"470,761.8","6,273,607.6"
37517,320782741,INSTITUT FORMATION CH AUCH,"504,636.5","6,284,272.6"
37518,320783152,EHPAD CHI LOMBEZ-SITE HOPITAL,"531,082.6","6,266,512"
37519,320782444,CMP/CATTP  ADULTES VIC FEZENSAC,"482,857","6,299,131.8"
37520,320782691,CONSULTATIONS DE PMI,"509,100.6","6,317,897.7"
37521,320783574,SERVICE D'AIDE MENAGERE,"532,577.2","6,268,063.6"
37522,320782501,CMP CATTP ADULTE NOGARO CH GERS,"461,566.4","6,283,171.4"
37523,320783632,SERVICE D'AIDE A DOMICILE (S.A.D.),"520,857.1","6,312,897.2"
37524,320783814,SERVICE D'AIDE MENAGERE,"504,872.6","6,294,168.3"
37525,320783327,SERVICE D'AIDE A DOMICILE (S.A.D.),"482,891.4","6,299,162.2"
37526,320784127,SERVICE D'AIDE A DOMICILE (S.A.D.),"536,795.4","6,260,207.8"
37527,320783301,LOGEMENT FOYER RESIDENCE LAGRANGE,"481,985.1","6,262,445.1"
37528,320783392,SERVICE D'AIDE A DOMICILE ADMR (SAD),"509,186.9","6,302,165.4"
37529,320783590,SERVICE D'AIDE A DOMICILE (S.A.D.),"528,977","6,294,680.4"
37530,320784622,SSIAD CROIX ROUGE MASSEUBE,"505,017.3","6,268,266"
37531,320783996,SERVICE D'AIDE MENAGERE MASSEUBE,"503,971.6","6,261,959.6"
37532,320784697,SSIAD CH NOGARO,"455,814.8","6,300,070"
37533,320785124,CONSULTATIONS DE PMI,"505,802","6,284,934.5"
37534,320785157,CENTRE  SOCIAL MULTIPARTENARIAL,"545,633.4","6,280,964.9"
37535,320784655,SSIAD CHI LOMBEZ,"531,082.6","6,266,512"
37536,320785231,CONSULTATIONS DE PMI,"481,861.1","6,262,638.3"
37537,320785595,FOYER MEDICALISE LES THUYAS,"537,061","6,279,760.9"
37538,320001779,GIE IMEGA SCANNER IRM CH AUCH,"504,636.5","6,284,272.6"
37539,310011358,CMP CASTANET PIJ-PGI,"578,641.1","6,269,657"
37540,310008081,PHARMACIE MASBOU-LACAZE,"565,244.2","6,281,447"
37541,310010293,LA PHARMACIE DO,"563,037.7","6,274,986.8"
37542,310008495,PHARMACIE GUILLEBOT-VERGARA,"516,056","6,219,444.9"
37543,310009147,SELARL PHARMACIE GHEDIN,"576,758.3","6,294,446.6"
37544,310015797,PHARMACIE DE PERIGNON,"575,933.9","6,279,168.5"
37545,310006747,PHARMACIE SARTHE,"564,323.8","6,288,426.5"
37546,310007612,PHARMACIE CROCHERIE,"555,928.9","6,245,554.4"
37547,310009980,PHARMACIE OCCITANE,"565,368","6,264,683.1"
37548,310008180,PHARMACIE DU PERGET,"563,276.8","6,280,796.2"
37549,310014147,PHARMACIE SABATOU,"571,870.7","6,280,561.7"
37550,310014063,PHARMACIE FLOREAL,"575,464.1","6,276,938.5"
37551,310013214,PHARMACIE DES TOURS DE SEYSSES,"571,984.7","6,275,842.2"
37552,310013313,SELARL DE PHARMACIENS D'OFFICINE,"573,018.3","6,279,933.5"
37553,310015276,LA PHARMACIE,"573,474.4","6,282,522.2"
37554,310015763,PHARMACIE  LAPALU,"573,678.1","6,281,479.7"
37555,320001456,PHARMACIE FLOUCAT,"466,409.9","6,320,790.5"
37556,320002207,PHARMACIE CANTARELLI,"462,204.2","6,304,685.8"
37557,330007964,CHRS DE PESSAC,"412,939.2","6,418,349.1"
37558,330008046,CSAPA GENERALISTE RESIDENTIEL - CEID,"419,053.6","6,417,758.4"
37559,330005182,EHPAD - USLD CENTRE DE SOINS PODENSAC,"433,776.9","6,400,516.7"
37560,300780848,FOYER-RESTAURANT ST VINCENT,"809,508","6,304,810.4"
37561,300780111,MAISON DE SANTE LA POMAREDE,"781,597.9","6,346,438.8"
37562,300780830,EHPAD ST ROCH,"829,702.9","6,341,657.6"
37563,300780806,EHPAD CLAIR SOLEIL,"809,388","6,305,906.5"
37564,300781291,ESAT LA MAISON DES MAGNANS,"747,012.7","6,319,466.6"
37565,300781366,MAISON D' ACCUEIL PAUL RABAUT,"808,757.3","6,305,293.4"
37566,300781259,EHPAD FIL D'ARGENT,"751,319","6,331,548.6"
37567,300781440,MAISON CONVALESCENCE DOMAINE DU CROS,"780,226.8","6,312,946.2"
37568,300781077,MAISON CLARENCE,"784,287.3","6,331,048.8"
37569,300784246,INSTITUT FORMATION METIERS EDUCATIFS,"810,654.1","6,302,403.2"
37570,300783552,EHPAD CHATEAU DE MONTVAILLANT,"781,053.4","6,328,329.7"
37571,300783669,EHPAD CHATEAU NOTRE DAME,"797,305.2","6,308,979.5"
37572,300783974,SERVICE D' AEMO CPEAGL,"808,436.4","6,304,820.3"
37573,300783776,CMPP ANNEXE ALES,"786,493.9","6,338,008.9"
37574,300783925,FOYER HEBERGEMENT AH DE LA TESSONE,"747,012.7","6,319,466.6"
37575,300783933,ESAT LA CEZARENQUE,"774,745.8","6,365,126.4"
37576,300783941,FH LA CEZARENQUE,"774,745.8","6,365,126.4"
37577,300785284,EHPAD RESIDENCE LES OPALINES BERNIS,"803,655","6,296,957.5"
37578,300785169,EHPAD LES JARDINS DES ORANTES,"748,782.9","6,321,748.1"
37579,300785805,SCE REPAS DOMICILE-CAISSARGUES,"810,994.9","6,300,580.4"
37580,300785094,EHPAD LES 7 SOURCES,"829,035.2","6,340,965.5"
37581,300785318,EHPAD LES MAGNANS,"786,601.3","6,340,646.7"
37582,300785748,SCE REPAS DOMICILE-MOLIERES S/C,"792,488.6","6,352,041.5"
37583,300786274,INSTITUT REINSERTION AVEUGLES ARAMAV,"807,616.4","6,304,657.7"
